,RHR,HRV,Recovery,Sleep.Score,Hours.in.Bed,Hours.of.Sleep,Sleep.Need,Sleep.Efficiency....,Wake.Periods,Sleep.Disturbances,Latency..min.,Cycles,REM.Sleep..hours.,Deep.Sleep..hours.,Light.Sleep..hours.,Awake..hours.,Sleep.Debt..hours.,Sleep.Consistency,Respiratory.Rate,Total.Cycle.Sleep.Time..hours.,REM.Percentage,Deep.Sleep.Percentage,Restorative.Sleep..hours.,Restorative.Sleep....,RSI
133,55.0,72.0,69.0,100.0,8.13,6.28,8.63,92.0,12.0,10.0,0.0,6.0,1.98,1.29,3.75,0.51,0.0,66.0,17.6367,7.22,24.2,18.8,3.02,41.8,0.36
134,55.0,72.0,69.0,100.0,8.13,6.28,8.63,92.0,12.0,10.0,0.0,6.0,1.98,1.29,3.75,0.51,0.0,66.0,17.6367,7.22,24.2,18.8,3.02,41.8,0.36
135,55.0,72.0,69.0,100.0,8.13,6.28,8.63,92.0,12.0,10.0,0.0,6.0,1.98,1.29,3.75,0.51,0.0,66.0,17.6367,7.22,24.2,18.8,3.02,41.8,0.36
136,55.0,72.0,69.0,100.0,8.13,6.28,8.63,92.0,12.0,10.0,0.0,6.0,1.98,1.29,3.75,0.51,0.0,66.0,17.6367,7.22,24.2,18.8,3.02,41.8,0.21
137,55.0,72.0,69.0,100.0,8.13,6.28,8.63,92.0,12.0,10.0,0.0,6.0,1.98,1.29,3.75,0.51,0.0,66.0,17.6367,7.22,24.2,18.8,3.02,41.8,0.36
138,55.0,72.0,69.0,100.0,8.13,6.28,8.63,92.0,12.0,10.0,0.0,6.0,1.98,1.29,3.75,0.51,0.0,66.0,17.6367,7.22,24.2,18.8,3.02,41.8,0.36
139,55.0,72.0,69.0,100.0,8.13,6.28,8.63,92.0,12.0,10.0,0.0,6.0,1.98,1.29,3.75,0.51,0.0,66.0,17.6367,7.22,24.2,18.8,3.02,41.8,0.36
140,55.0,72.0,69.0,100.0,8.13,6.28,8.63,92.0,12.0,10.0,0.0,6.0,1.98,1.29,3.75,0.51,0.0,66.0,17.6367,7.22,24.2,18.8,3.02,41.8,0.36
141,55.0,72.0,69.0,100.0,8.13,6.28,8.63,92.0,12.0,10.0,0.0,6.0,1.98,1.29,3.75,0.51,0.0,66.0,17.6367,7.22,24.2,18.8,3.02,41.8,0.36
142,55.0,72.0,69.0,100.0,8.13,6.28,8.63,92.0,12.0,10.0,0.0,6.0,1.98,1.29,3.75,0.51,0.0,66.0,17.6367,7.22,24.2,18.8,3.02,41.8,0.36
143,55.0,72.0,69.0,100.0,8.13,6.28,8.63,92.0,12.0,10.0,0.0,6.0,1.98,1.29,3.75,0.51,0.0,66.0,17.6367,7.22,24.2,18.8,3.02,41.8,0.28
144,55.0,72.0,69.0,100.0,8.13,6.28,8.63,92.0,12.0,10.0,0.0,6.0,1.98,1.29,3.75,0.51,0.0,66.0,17.6367,7.22,24.2,18.8,3.02,41.8,0.36
145,55.0,72.0,69.0,100.0,8.13,6.28,8.63,92.0,12.0,10.0,0.0,6.0,1.98,1.29,3.75,0.51,0.0,66.0,17.6367,7.22,24.2,18.8,3.02,41.8,0.36
146,55.0,72.0,69.0,100.0,8.13,6.28,8.63,92.0,12.0,10.0,0.0,6.0,1.98,1.29,3.75,0.51,0.0,66.0,17.6367,7.22,24.2,18.8,3.02,41.8,0.36
147,55.0,72.0,69.0,100.0,8.13,6.28,8.63,92.0,12.0,10.0,0.0,6.0,1.98,1.29,3.75,0.51,0.0,66.0,17.6367,7.22,24.2,18.8,3.02,41.8,0.36
148,55.0,72.0,69.0,100.0,8.13,6.28,8.63,92.0,12.0,10.0,0.0,6.0,1.98,1.29,3.75,0.51,0.0,66.0,17.6367,7.22,24.2,18.8,3.02,41.8,0.28
149,55.0,72.0,69.0,100.0,8.13,6.28,8.63,92.0,12.0,10.0,0.0,6.0,1.98,1.29,3.75,0.51,0.0,66.0,17.6367,7.22,24.2,18.8,3.02,41.8,0.36
150,55.0,72.0,69.0,100.0,8.13,6.28,8.63,92.0,12.0,10.0,0.0,6.0,1.98,1.29,3.75,0.51,0.0,66.0,17.6367,7.22,24.2,18.8,3.02,41.8,0.36
151,55.0,72.0,69.0,100.0,8.13,6.28,8.63,92.0,12.0,10.0,0.0,6.0,1.98,1.29,3.75,0.51,0.0,66.0,17.6367,7.22,24.2,18.8,3.02,41.8,0.36
152,55.0,72.0,69.0,100.0,8.13,6.28,8.63,92.0,12.0,10.0,0.0,6.0,1.98,1.29,3.75,0.51,0.0,66.0,17.6367,7.22,24.2,18.8,3.02,41.8,0.36
153,55.0,72.0,69.0,100.0,8.13,6.28,8.63,92.0,12.0,10.0,0.0,6.0,1.98,1.29,3.75,0.51,0.0,66.0,17.6367,7.22,24.2,18.8,3.02,41.8,0.36
154,55.0,72.0,69.0,100.0,8.13,6.28,8.63,92.0,12.0,10.0,0.0,6.0,1.98,1.29,3.75,0.51,0.0,66.0,17.6367,7.22,24.2,18.8,3.02,41.8,0.36
155,55.0,72.0,69.0,100.0,8.13,6.28,8.63,92.0,12.0,10.0,0.0,6.0,1.98,1.29,3.75,0.51,0.0,66.0,17.6367,7.22,24.2,18.8,3.02,41.8,0.36
156,55.0,72.0,69.0,100.0,8.13,6.28,8.63,92.0,12.0,10.0,0.0,6.0,1.98,1.29,3.75,0.51,0.0,66.0,17.6367,7.22,24.2,18.8,3.02,41.8,0.36
157,55.0,72.0,69.0,100.0,8.13,6.28,8.63,92.0,12.0,10.0,0.0,6.0,1.98,1.29,3.75,0.51,0.0,66.0,17.6367,7.22,24.2,18.8,3.02,41.8,0.36
158,47.0,155.0,86.0,79.0,6.47,6.16,7.84,95.0,12.0,9.0,0.0,4.0,1.97,1.84,2.35,0.32,1.74,52.0,12.1875,8.2,30.4,28.4,3.81,58.9,0.36
159,46.0,142.0,79.0,86.0,7.64,7.05,8.22,92.0,7.0,4.0,0.0,5.0,2.31,2.08,2.66,0.6,1.05,46.0,12.1289,8.25,30.2,27.2,4.39,57.5,0.36
160,49.0,137.0,72.0,62.0,5.64,5.24,8.49,93.0,5.0,4.0,10.08,4.0,1.79,1.56,1.89,0.4,0.7,54.0,12.1875,5.24,31.7,27.7,3.35,59.4,0.36
161,46.0,133.0,72.0,64.0,6.21,5.95,9.26,96.0,5.0,4.0,0.0,4.0,2.08,2.11,1.76,0.27,1.47,65.0,11.8945,5.95,33.5,34.0,4.19,67.5,0.32
162,49.0,133.0,73.0,75.0,6.58,6.41,8.5,97.0,4.0,3.0,0.0,5.0,1.92,1.8,2.69,0.18,1.39,57.0,12.1289,7.63,29.2,27.4,3.72,56.5,0.36
163,48.0,142.0,81.0,57.0,5.51,5.39,9.46,98.0,12.0,4.0,0.0,3.0,2.28,1.29,1.82,0.12,1.24,54.0,12.1875,5.39,41.4,23.4,3.57,64.8,0.36
164,45.0,144.0,90.0,83.0,7.35,5.79,7.0,79.0,12.0,11.0,2.87,5.0,1.98,1.68,2.13,1.58,1.66,59.0,12.4219,8.35,26.9,22.9,3.66,49.8,0.36
165,51.0,124.0,46.0,52.0,3.89,3.67,7.07,94.0,4.0,3.0,0.0,1.0,1.05,1.13,1.49,0.23,0.85,48.0,12.9492,5.76,27.0,29.0,2.18,56.0,0.36
166,61.0,72.0,27.0,86.0,9.13,8.59,10.03,94.0,4.0,1.0,0.0,5.0,2.62,2.54,3.43,0.55,1.86,38.0,12.4805,8.59,28.7,27.8,5.16,56.5,0.36
167,52.0,96.0,41.0,67.0,8.13,5.84,8.72,72.0,9.0,6.0,3.83,2.0,1.56,1.37,2.92,2.3,0.7,50.0,12.5195,5.84,19.2,16.9,2.93,36.0,0.36
168,40.0,118.0,60.0,65.0,6.07,5.03,7.78,83.0,10.0,7.0,11.62,2.0,0.79,1.74,2.5,1.05,1.28,51.0,12.4219,6.46,13.0,28.7,2.53,41.7,0.26
169,48.0,130.0,74.0,65.0,6.83,6.32,9.66,92.0,12.0,8.0,13.97,3.0,2.03,1.82,2.47,0.52,1.35,67.0,12.0312,6.32,29.7,26.6,3.85,56.4,0.36
170,48.0,143.0,87.0,69.0,6.83,6.5,9.42,95.0,6.0,5.0,0.0,3.0,2.14,1.85,2.52,0.34,1.35,70.0,11.77,6.5,31.3,27.1,3.99,58.4,0.36
171,45.0,124.0,70.0,73.0,7.79,7.19,9.89,92.0,8.0,7.0,10.57,4.0,2.35,1.95,2.89,0.61,1.54,68.0,12.5635,7.19,30.2,25.0,4.3,55.2,0.36
172,65.0,41.0,3.0,42.0,4.45,4.13,9.94,93.0,6.0,5.0,1.91,2.0,0.9,1.14,2.09,0.32,1.34,65.0,13.2495,4.13,20.2,25.6,2.04,45.8,0.36
173,61.0,64.0,17.0,73.0,7.58,7.0,9.6,92.0,2.0,0.0,8.16,4.0,0.92,1.99,4.09,0.59,2.24,56.0,13.3008,7.94,12.1,26.3,2.91,38.4,0.36
174,42.0,137.0,85.0,100.0,8.95,8.43,8.08,94.0,10.0,8.0,0.0,5.0,3.2,2.01,3.22,0.53,1.34,47.0,12.9785,9.52,35.8,22.5,5.21,58.2,0.36
175,44.0,126.0,75.0,91.0,9.14,7.11,7.79,78.0,17.0,10.0,2.88,4.0,2.27,1.41,3.42,2.04,0.0,52.0,12.6562,7.11,24.8,15.4,3.44,51.4,0.36
176,45.0,146.0,88.0,93.0,8.08,7.46,7.98,92.0,14.0,13.0,0.0,6.0,1.8,2.25,3.41,0.63,0.45,64.0,12.0703,8.33,22.3,27.8,5.25,47.0,0.36
177,46.0,140.0,84.0,98.0,8.86,7.95,8.15,90.0,12.0,7.0,2.39,6.0,2.87,2.18,2.9,0.92,0.35,77.0,12.334,7.95,32.4,24.6,5.23,56.1,0.36
178,45.0,135.0,78.0,95.0,7.08,6.77,7.14,96.0,5.0,3.0,0.0,3.0,2.92,1.7,2.15,0.32,0.1,60.0,11.7828,8.41,41.2,24.0,3.85,48.9,0.36
179,51.0,129.0,73.0,100.0,9.81,9.05,9.06,92.0,12.0,9.0,1.94,6.0,1.91,1.75,5.39,0.77,1.24,59.0,13.0078,9.05,19.5,17.8,3.66,37.3,0.36
180,45.0,129.0,70.0,65.0,5.18,5.07,7.79,98.0,12.0,4.0,0.0,3.0,1.53,1.35,2.19,0.12,0.0,64.0,12.2461,5.07,29.5,26.1,2.88,55.6,0.36
181,47.0,132.0,76.0,75.0,7.67,7.27,9.69,95.0,8.0,6.0,0.0,5.0,1.84,1.84,3.58,0.41,1.35,50.0,12.1094,7.27,24.0,24.0,3.68,48.0,0.36
182,49.0,130.0,67.0,55.0,5.52,5.4,9.89,98.0,12.0,3.0,0.0,4.0,1.86,1.54,2.0,0.13,1.24,66.0,11.8359,5.4,33.7,27.9,3.4,61.6,0.36
183,55.0,72.0,69.0,100.0,8.13,6.28,8.63,92.0,12.0,10.0,0.0,6.0,1.98,1.29,3.75,0.51,0.0,66.0,17.6367,7.22,24.2,18.8,3.02,41.8,0.36
184,55.0,72.0,69.0,100.0,8.13,6.28,8.63,92.0,12.0,10.0,0.0,6.0,1.98,1.29,3.75,0.51,0.0,66.0,17.6367,7.22,24.2,18.8,3.02,41.8,0.36
185,55.0,72.0,69.0,100.0,8.13,6.28,8.63,92.0,12.0,10.0,0.0,6.0,1.98,1.29,3.75,0.51,0.0,66.0,17.6367,7.22,24.2,18.8,3.02,41.8,0.36
186,55.0,72.0,69.0,100.0,8.13,6.28,8.63,92.0,12.0,10.0,0.0,6.0,1.98,1.29,3.75,0.51,0.0,66.0,17.6367,7.22,24.2,18.8,3.02,41.8,0.36
187,55.0,72.0,69.0,100.0,8.13,6.28,8.63,92.0,12.0,10.0,0.0,6.0,1.98,1.29,3.75,0.51,0.0,66.0,17.6367,7.22,24.2,18.8,3.02,41.8,0.36
188,55.0,72.0,69.0,100.0,8.13,6.28,8.63,92.0,12.0,10.0,0.0,6.0,1.98,1.29,3.75,0.51,0.0,66.0,17.6367,7.22,24.2,18.8,3.02,41.8,0.36
189,55.0,72.0,69.0,100.0,8.13,6.28,8.63,92.0,12.0,10.0,0.0,6.0,1.98,1.29,3.75,0.51,0.0,66.0,17.6367,7.22,24.2,18.8,3.02,41.8,0.36
190,55.0,72.0,69.0,100.0,8.13,6.28,8.63,92.0,12.0,10.0,0.0,6.0,1.98,1.29,3.75,0.51,0.0,66.0,17.6367,7.22,24.2,18.8,3.02,41.8,0.36
191,55.0,72.0,69.0,100.0,8.13,6.28,8.63,92.0,12.0,10.0,0.0,6.0,1.98,1.29,3.75,0.51,0.0,66.0,17.6367,7.22,24.2,18.8,3.02,41.8,0.36
192,55.0,72.0,69.0,100.0,8.13,6.28,8.63,92.0,12.0,10.0,0.0,6.0,1.98,1.29,3.75,0.51,0.0,66.0,17.6367,7.22,24.2,18.8,3.02,41.8,0.36
193,55.0,72.0,69.0,100.0,8.13,6.28,8.63,92.0,12.0,10.0,0.0,6.0,1.98,1.29,3.75,0.51,0.0,66.0,17.6367,7.22,24.2,18.8,3.02,41.8,0.36
194,55.0,72.0,69.0,100.0,8.13,6.28,8.63,92.0,12.0,10.0,0.0,6.0,1.98,1.29,3.75,0.51,0.0,66.0,17.6367,7.22,24.2,18.8,3.02,41.8,0.36
195,55.0,72.0,69.0,100.0,8.13,6.28,8.63,92.0,12.0,10.0,0.0,6.0,1.98,1.29,3.75,0.51,0.0,66.0,17.6367,7.22,24.2,18.8,3.02,41.8,0.36
196,55.0,72.0,69.0,100.0,8.13,6.28,8.63,92.0,12.0,10.0,0.0,6.0,1.98,1.29,3.75,0.51,0.0,66.0,17.6367,7.22,24.2,18.8,3.02,41.8,0.36
197,55.0,72.0,69.0,100.0,8.13,6.28,8.63,92.0,12.0,10.0,0.0,6.0,1.98,1.29,3.75,0.51,0.0,66.0,17.6367,7.22,24.2,18.8,3.02,41.8,0.36
198,55.0,72.0,69.0,100.0,8.13,6.28,8.63,92.0,12.0,10.0,0.0,6.0,1.98,1.29,3.75,0.51,0.0,66.0,17.6367,7.22,24.2,18.8,3.02,41.8,0.36
199,55.0,72.0,69.0,100.0,8.13,6.28,8.63,92.0,12.0,10.0,0.0,6.0,1.98,1.29,3.75,0.51,0.0,66.0,17.6367,7.22,24.2,18.8,3.02,41.8,0.36
200,55.0,72.0,69.0,100.0,8.13,6.28,8.63,92.0,12.0,10.0,0.0,6.0,1.98,1.29,3.75,0.51,0.0,66.0,17.6367,7.22,24.2,18.8,3.02,41.8,0.36
201,55.0,72.0,69.0,100.0,8.13,6.28,8.63,92.0,12.0,10.0,0.0,6.0,1.98,1.29,3.75,0.51,0.0,66.0,17.6367,7.22,24.2,18.8,3.02,41.8,0.36
202,55.0,72.0,69.0,100.0,8.13,6.28,8.63,92.0,12.0,10.0,0.0,6.0,1.98,1.29,3.75,0.51,0.0,66.0,17.6367,7.22,24.2,18.8,3.02,41.8,0.36
203,55.0,72.0,69.0,100.0,8.13,6.28,8.63,92.0,12.0,10.0,0.0,6.0,1.98,1.29,3.75,0.51,0.0,66.0,17.6367,7.22,24.2,18.8,3.02,41.8,0.36
204,55.0,72.0,69.0,100.0,8.13,6.28,8.63,92.0,12.0,10.0,0.0,6.0,1.98,1.29,3.75,0.51,0.0,66.0,17.6367,7.22,24.2,18.8,3.02,41.8,0.36
205,55.0,72.0,69.0,100.0,8.13,6.28,8.63,92.0,12.0,10.0,0.0,6.0,1.98,1.29,3.75,0.51,0.0,66.0,17.6367,7.22,24.2,18.8,3.02,41.8,0.36
206,55.0,72.0,69.0,100.0,8.13,6.28,8.63,92.0,12.0,10.0,0.0,6.0,1.98,1.29,3.75,0.51,0.0,66.0,17.6367,7.22,24.2,18.8,3.02,41.8,0.36
207,55.0,72.0,69.0,100.0,8.13,6.28,8.63,92.0,12.0,10.0,0.0,6.0,1.98,1.29,3.75,0.51,0.0,66.0,17.6367,7.22,24.2,18.8,3.02,41.8,0.41
208,55.0,72.0,69.0,100.0,8.13,6.28,8.63,92.0,12.0,10.0,0.0,6.0,1.98,1.29,3.75,0.51,0.0,66.0,17.6367,7.22,24.2,18.8,3.02,41.8,0.36
209,55.0,72.0,69.0,100.0,8.13,6.28,8.63,92.0,12.0,10.0,0.0,6.0,1.98,1.29,3.75,0.51,0.0,66.0,17.6367,7.22,24.2,18.8,3.02,41.8,0.36
210,55.0,72.0,69.0,100.0,8.13,6.28,8.63,92.0,12.0,10.0,0.0,6.0,1.98,1.29,3.75,0.51,0.0,66.0,17.6367,7.22,24.2,18.8,3.02,41.8,0.36
211,55.0,72.0,69.0,100.0,8.13,6.28,8.63,92.0,12.0,10.0,0.0,6.0,1.98,1.29,3.75,0.51,0.0,66.0,17.6367,7.22,24.2,18.8,3.02,41.8,0.36
212,55.0,72.0,69.0,100.0,8.13,6.28,8.63,92.0,12.0,10.0,0.0,6.0,1.98,1.29,3.75,0.51,0.0,66.0,17.6367,7.22,24.2,18.8,3.02,41.8,0.36
213,55.0,72.0,69.0,100.0,8.13,6.28,8.63,92.0,12.0,10.0,0.0,6.0,1.98,1.29,3.75,0.51,0.0,66.0,17.6367,7.22,24.2,18.8,3.02,41.8,0.36
214,55.0,104.0,72.0,72.0,7.87,7.01,9.79,89.0,13.0,10.0,0.0,5.0,2.27,1.58,3.16,0.87,1.3,66.0,17.1924,7.01,28.8,20.1,6.11,62.7,0.36
215,55.0,72.0,69.0,100.0,8.13,6.28,8.63,92.0,12.0,10.0,0.0,6.0,1.98,1.29,3.75,0.51,0.0,66.0,17.6367,7.22,24.2,18.8,3.02,41.8,0.36
216,55.0,72.0,69.0,100.0,8.13,6.28,8.63,92.0,12.0,10.0,0.0,6.0,1.98,1.29,3.75,0.51,0.0,66.0,17.6367,7.22,24.2,18.8,3.02,41.8,0.41
217,55.0,72.0,69.0,100.0,8.13,6.28,8.63,92.0,12.0,10.0,0.0,6.0,1.98,1.29,3.75,0.51,0.0,66.0,17.6367,7.22,24.2,18.8,3.02,41.8,0.36
218,55.0,72.0,69.0,100.0,8.13,6.28,8.63,92.0,12.0,10.0,0.0,6.0,1.98,1.29,3.75,0.51,0.0,66.0,17.6367,7.22,24.2,18.8,3.02,41.8,0.36
219,55.0,72.0,69.0,100.0,8.13,6.28,8.63,92.0,12.0,10.0,0.0,6.0,1.98,1.29,3.75,0.51,0.0,66.0,17.6367,7.22,24.2,18.8,3.02,41.8,0.36
220,55.0,72.0,69.0,100.0,8.13,6.28,8.63,92.0,12.0,10.0,0.0,6.0,1.98,1.29,3.75,0.51,0.0,66.0,17.6367,7.22,24.2,18.8,3.02,41.8,0.36
221,55.0,72.0,69.0,100.0,8.13,6.28,8.63,92.0,12.0,10.0,0.0,6.0,1.98,1.29,3.75,0.51,0.0,66.0,17.6367,7.22,24.2,18.8,3.02,41.8,0.36
222,55.0,72.0,69.0,100.0,8.13,6.28,8.63,92.0,12.0,10.0,0.0,6.0,1.98,1.29,3.75,0.51,0.0,66.0,17.6367,7.22,24.2,18.8,3.02,41.8,0.36
223,55.0,72.0,69.0,100.0,8.13,6.28,8.63,92.0,12.0,10.0,0.0,6.0,1.98,1.29,3.75,0.51,0.0,66.0,17.6367,7.22,24.2,18.8,3.02,41.8,0.36
224,55.0,72.0,69.0,100.0,8.13,6.28,8.63,92.0,12.0,10.0,0.0,6.0,1.98,1.29,3.75,0.51,0.0,66.0,17.6367,7.22,24.2,18.8,3.02,41.8,0.36
225,77.0,123.0,80.0,48.0,4.78,4.78,9.96,100.0,12.0,0.0,0.0,0.0,0.0,0.0,4.78,0.0,1.37,66.0,17.6367,4.78,0.0,0.0,3.49,40.6,0.36
226,55.0,72.0,69.0,100.0,8.13,6.28,8.63,92.0,12.0,10.0,0.0,6.0,1.98,1.29,3.75,0.51,0.0,66.0,17.6367,7.22,24.2,18.8,3.02,41.8,0.36
227,55.0,72.0,69.0,100.0,8.13,6.28,8.63,92.0,12.0,10.0,0.0,6.0,1.98,1.29,3.75,0.51,0.0,66.0,17.6367,7.22,24.2,18.8,3.02,41.8,0.36
228,55.0,72.0,69.0,100.0,8.13,6.28,8.63,92.0,12.0,10.0,0.0,6.0,1.98,1.29,3.75,0.51,0.0,66.0,17.6367,7.22,24.2,18.8,3.02,41.8,0.36
229,55.0,72.0,69.0,100.0,8.13,6.28,8.63,92.0,12.0,10.0,0.0,6.0,1.98,1.29,3.75,0.51,0.0,66.0,17.6367,7.22,24.2,18.8,3.02,41.8,0.36
230,55.0,72.0,69.0,100.0,8.13,6.28,8.63,92.0,12.0,10.0,0.0,6.0,1.98,1.29,3.75,0.51,0.0,66.0,17.6367,7.22,24.2,18.8,3.02,41.8,0.36
231,55.0,72.0,69.0,100.0,8.13,6.28,8.63,92.0,12.0,10.0,0.0,6.0,1.98,1.29,3.75,0.51,0.0,66.0,17.6367,7.22,24.2,18.8,3.02,41.8,0.36
232,55.0,72.0,69.0,100.0,8.13,6.28,8.63,92.0,12.0,10.0,0.0,6.0,1.98,1.29,3.75,0.51,0.0,66.0,17.6367,7.22,24.2,18.8,3.02,41.8,0.36
233,55.0,72.0,69.0,100.0,8.13,6.28,8.63,92.0,12.0,10.0,0.0,6.0,1.98,1.29,3.75,0.51,0.0,66.0,17.6367,7.22,24.2,18.8,3.02,41.8,0.36
234,55.0,72.0,69.0,100.0,8.13,6.28,8.63,92.0,12.0,10.0,0.0,6.0,1.98,1.29,3.75,0.51,0.0,66.0,17.6367,7.22,24.2,18.8,3.02,41.8,0.36
235,55.0,72.0,69.0,100.0,8.13,6.28,8.63,92.0,12.0,10.0,0.0,6.0,1.98,1.29,3.75,0.51,0.0,66.0,17.6367,7.22,24.2,18.8,3.02,41.8,0.36
236,55.0,72.0,69.0,100.0,8.13,6.28,8.63,92.0,12.0,10.0,0.0,6.0,1.98,1.29,3.75,0.51,0.0,66.0,17.6367,7.22,24.2,18.8,3.02,41.8,0.36
237,55.0,72.0,69.0,100.0,8.13,6.28,8.63,92.0,12.0,10.0,0.0,6.0,1.98,1.29,3.75,0.51,0.0,66.0,17.6367,7.22,24.2,18.8,3.02,41.8,0.36
238,55.0,72.0,69.0,100.0,8.13,6.28,8.63,92.0,12.0,10.0,0.0,6.0,1.98,1.29,3.75,0.51,0.0,66.0,17.6367,7.22,24.2,18.8,3.02,41.8,0.36
239,55.0,72.0,69.0,100.0,8.13,6.28,8.63,92.0,12.0,10.0,0.0,6.0,1.98,1.29,3.75,0.51,0.0,66.0,17.6367,7.22,24.2,18.8,3.02,41.8,0.42
240,55.0,72.0,69.0,100.0,8.13,6.28,8.63,92.0,12.0,10.0,0.0,6.0,1.98,1.29,3.75,0.51,0.0,66.0,17.6367,7.22,24.2,18.8,3.02,41.8,0.36
241,55.0,72.0,69.0,100.0,8.13,6.28,8.63,92.0,12.0,10.0,0.0,6.0,1.98,1.29,3.75,0.51,0.0,66.0,17.6367,7.22,24.2,18.8,3.02,41.8,0.36
242,55.0,98.0,56.0,49.0,5.27,4.74,9.6,90.0,9.0,8.0,9.13,4.0,1.37,1.04,2.33,0.53,1.98,66.0,17.1094,4.74,26.0,19.7,1.75,41.1,0.36
243,61.0,81.0,38.0,42.0,4.26,3.88,9.24,91.0,10.0,9.0,0.0,4.0,1.12,0.63,2.13,0.39,1.94,66.0,17.9297,4.96,26.3,14.8,4.25,44.8,0.36
244,62.0,85.0,49.0,60.0,5.96,5.31,8.9,89.0,13.0,11.0,2.39,6.0,0.89,1.04,3.38,0.66,2.21,66.0,17.6465,7.03,14.9,17.4,2.79,29.5,0.36
245,55.0,72.0,69.0,100.0,8.13,6.28,8.63,92.0,12.0,10.0,0.0,6.0,1.98,1.29,3.75,0.51,0.0,66.0,17.6367,7.22,24.2,18.8,3.02,41.8,0.36
246,55.0,72.0,69.0,100.0,8.13,6.28,8.63,92.0,12.0,10.0,0.0,6.0,1.98,1.29,3.75,0.51,0.0,66.0,17.6367,7.22,24.2,18.8,3.02,41.8,0.36
247,55.0,72.0,69.0,100.0,8.13,6.28,8.63,92.0,12.0,10.0,0.0,6.0,1.98,1.29,3.75,0.51,0.0,66.0,17.6367,7.22,24.2,18.8,3.02,41.8,0.36
248,55.0,72.0,69.0,100.0,8.13,6.28,8.63,92.0,12.0,10.0,0.0,6.0,1.98,1.29,3.75,0.51,0.0,66.0,17.6367,7.22,24.2,18.8,3.02,41.8,0.36
249,55.0,72.0,69.0,100.0,8.13,6.28,8.63,92.0,12.0,10.0,0.0,6.0,1.98,1.29,3.75,0.51,0.0,66.0,17.6367,7.22,24.2,18.8,3.02,41.8,0.36
250,50.0,115.0,92.0,85.0,7.99,7.11,8.36,89.0,24.0,22.0,1.92,5.0,1.93,1.74,3.44,0.89,0.0,66.0,17.4609,7.11,24.2,21.8,5.03,56.3,0.36
251,52.0,122.0,97.0,89.0,8.34,7.77,8.69,93.0,12.0,17.0,2.4,7.0,2.81,1.24,3.73,0.58,0.57,66.0,17.5488,7.77,33.7,14.9,3.97,57.2,0.36
252,55.0,72.0,69.0,100.0,8.13,6.28,8.63,92.0,12.0,10.0,0.0,6.0,1.98,1.29,3.75,0.51,0.0,66.0,17.6367,7.22,24.2,18.8,3.02,41.8,0.36
253,55.0,72.0,69.0,100.0,8.13,6.28,8.63,92.0,12.0,10.0,0.0,6.0,1.98,1.29,3.75,0.51,0.0,66.0,17.6367,7.22,24.2,18.8,3.02,41.8,0.36
254,55.0,72.0,69.0,100.0,8.13,6.28,8.63,92.0,12.0,10.0,0.0,6.0,1.98,1.29,3.75,0.51,0.0,66.0,17.6367,7.22,24.2,18.8,3.02,41.8,0.36
255,55.0,72.0,69.0,100.0,8.13,6.28,8.63,92.0,12.0,10.0,0.0,6.0,1.98,1.29,3.75,0.51,0.0,66.0,17.6367,7.22,24.2,18.8,3.02,41.8,0.36
256,55.0,72.0,69.0,100.0,8.13,6.28,8.63,92.0,12.0,10.0,0.0,6.0,1.98,1.29,3.75,0.51,0.0,66.0,17.6367,7.22,24.2,18.8,3.02,41.8,0.36
257,55.0,72.0,69.0,100.0,8.13,6.28,8.63,92.0,12.0,10.0,0.0,6.0,1.98,1.29,3.75,0.51,0.0,66.0,17.6367,7.22,24.2,18.8,3.02,41.8,0.36
258,55.0,72.0,69.0,100.0,8.13,6.28,8.63,92.0,12.0,10.0,0.0,6.0,1.98,1.29,3.75,0.51,0.0,66.0,17.6367,7.22,24.2,18.8,3.02,41.8,0.36
259,55.0,72.0,69.0,100.0,8.13,6.28,8.63,92.0,12.0,10.0,0.0,6.0,1.98,1.29,3.75,0.51,0.0,66.0,17.6367,7.22,24.2,18.8,3.02,41.8,0.34
260,55.0,72.0,69.0,100.0,8.13,6.28,8.63,92.0,12.0,10.0,0.0,6.0,1.98,1.29,3.75,0.51,0.0,66.0,17.6367,7.22,24.2,18.8,3.02,41.8,0.36
261,55.0,72.0,69.0,100.0,8.13,6.28,8.63,92.0,12.0,10.0,0.0,6.0,1.98,1.29,3.75,0.51,0.0,66.0,17.6367,7.22,24.2,18.8,3.02,41.8,0.36
262,55.0,72.0,69.0,100.0,8.13,6.28,8.63,92.0,12.0,10.0,0.0,6.0,1.98,1.29,3.75,0.51,0.0,66.0,17.6367,7.22,24.2,18.8,3.02,41.8,0.36
263,55.0,72.0,69.0,100.0,8.13,6.28,8.63,92.0,12.0,10.0,0.0,6.0,1.98,1.29,3.75,0.51,0.0,66.0,17.6367,7.22,24.2,18.8,3.02,41.8,0.36
264,55.0,72.0,69.0,100.0,8.13,6.28,8.63,92.0,12.0,10.0,0.0,6.0,1.98,1.29,3.75,0.51,0.0,66.0,17.6367,7.22,24.2,18.8,3.02,41.8,0.36
265,55.0,72.0,69.0,100.0,8.13,6.28,8.63,92.0,12.0,10.0,0.0,6.0,1.98,1.29,3.75,0.51,0.0,66.0,17.6367,7.22,24.2,18.8,3.02,41.8,0.36
